2.429842290450128228e+00 2.608234268192489047e+00 2.806672492749309633e+00 3.030797018224046013e+00 3.354628826991041368e+00 3.740174691309457344e+00 4.020075872536208905e+00 3.945494895377611666e+00 3.576027060169413740e+00 3.134033542809385064e+00 2.748163831228280340e+00 2.450990431109636880e+00
2.776741908233441691e+00 3.080062484232824804e+00 3.394657370896985160e+00 3.678538607208719391e+00 4.130651261215034786e+00 4.819251643316520450e+00 5.401618999392233889e+00 5.239595950523714407e+00 4.506731020907587038e+00 3.725765669456325924e+00 3.119673653991498874e+00 2.684933929167427902e+00
3.279428862667964406e+00 3.846567572352825426e+00 4.430664044944064628e+00 4.758952910016289728e+00 5.155895434766359919e+00 6.070906926515268864e+00 7.076045617379190134e+00 6.793867740400671984e+00 5.594488002667929116e+00 4.427106687603928670e+00 3.571067141852410032e+00 2.959537039908624045e+00
3.911854137652875263e+00 4.960498801765754529e+00 6.164364679747195375e+00 6.699467207871756536e+00 6.664906522655052790e+00 7.202369677238360524e+00 8.422654158718458461e+00 8.079701402604147376e+00 6.641315228544691251e+00 5.243286916588361990e+00 4.123249766178817666e+00 3.273308999090426052e+00
4.501972360755985392e+00 6.124341423449729760e+00 8.235810522700967695e+00 9.353230542497946942e+00 8.741320377999583613e+00 7.956038322370269533e+00 8.576708870716748478e+00 8.392022999050805510e+00 7.403395354665053496e+00 6.097109722370371188e+00 4.697887616631051699e+00 3.563043726679169243e+00
4.733001008713948465e+00 6.572716543504706799e+00 9.076337137983127690e+00 1.059519815937741427e+01 9.831061645102517232e+00 8.077847779461741595e+00 7.893841155319926806e+00 8.006884101359666772e+00 7.668390878955683831e+00 6.555080503409552506e+00 4.984571634541470786e+00 3.687174119516539061e+00
4.555600578678790313e+00 6.126315799720727817e+00 8.155132653540359655e+00 9.474559690855228311e+00 9.136281434293286097e+00 7.877091065289977045e+00 7.602889994461142109e+00 7.844674952835944737e+00 7.507660371017160550e+00 6.346733912763525609e+00 4.821324440619480178e+00 3.596992681468093256e+00
4.133918727354327416e+00 5.236928481619659514e+00 6.490623965321780098e+00 7.302022507952995234e+00 7.427966913272700644e+00 7.372297306699119979e+00 7.887801303031113598e+00 8.481326303506465436e+00 7.717498286473578162e+00 6.113102952723527217e+00 4.541194256638084958e+00 3.428876061711227052e+00
3.731517660040577056e+00 4.538007964686095796e+00 5.406961512649661294e+00 6.002864605185450841e+00 6.212777498012646227e+00 6.590809725380573525e+00 7.676505956715232948e+00 8.737771413185525304e+00 7.911897853741739262e+00 6.012449160126706715e+00 4.341006316712544333e+00 3.277997570873984579e+00
3.380293153495248948e+00 4.008203331041516826e+00 4.684955137130621949e+00 5.172081664695997283e+00 5.330436573259770938e+00 5.604198652071465503e+00 6.487016821129587107e+00 7.392037503069752269e+00 6.876295144151203687e+00 5.391133295020019922e+00 4.001477173320663105e+00 3.091531396588925062e+00
3.048261800358592843e+00 3.508511331975960879e+00 3.984021212652361754e+00 4.320251701191114790e+00 4.433217353432458374e+00 4.586487842889481747e+00 5.055887353084531632e+00 5.530237580239357520e+00 5.275174409993354629e+00 4.411675495287957993e+00 3.509031072287363440e+00 2.848752147446152350e+00
2.737594695133194644e+00 3.047091222121026011e+00 3.347780135342700358e+00 3.556181588952954886e+00 3.639321399054399109e+00 3.710936108743497996e+00 3.888674796043185111e+00 4.054926815891768399e+00 3.922089641487954914e+00 3.494872741541819927e+00 2.996100741126235700e+00 2.580494396576200167e+00
