timestamp, name, utilization.gpu [%], utilization.memory [%], temperature.gpu
2025/06/12 11:30:19.044, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:21.045, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:23.045, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:25.045, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:27.045, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:29.045, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:31.046, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:33.046, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:35.046, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:37.046, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:39.047, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:41.047, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:43.047, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:45.047, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:47.048, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:49.048, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:51.048, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:53.048, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:55.049, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:57.049, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:30:59.049, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:01.049, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:03.050, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:05.050, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:07.050, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:09.050, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:11.051, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:13.051, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:15.051, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:17.051, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:19.052, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:21.052, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:23.052, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:25.052, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:27.053, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:29.053, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:31.053, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:33.053, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:35.054, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:37.054, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:39.054, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:41.054, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:43.055, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:45.055, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:47.055, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:31:49.055, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:31:51.056, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:31:53.056, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:31:55.056, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:31:57.056, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:31:59.057, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:01.057, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:03.057, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:05.057, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:07.058, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:09.058, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:11.058, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:13.058, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:15.058, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:17.059, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:19.059, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:21.059, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:23.059, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:25.060, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:27.060, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:29.060, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:31.060, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:33.061, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:35.061, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:37.061, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:39.061, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:41.062, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:43.062, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:45.062, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:47.062, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:49.063, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:51.063, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:53.063, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:55.063, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:57.064, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:32:59.064, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:33:01.064, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:33:03.064, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:33:05.065, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:33:07.065, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:33:09.065, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:33:11.065, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:33:13.066, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:33:15.066, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:33:17.066, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:33:19.066, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:33:21.067, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:33:23.067, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:33:25.067, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:33:27.067, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
