2.938958914163067870e-01 3.397434520094910759e-01 4.062676448252151018e-01 4.684533190055333307e-01 4.995054419392773726e-01 4.781268491546973864e-01 4.432704091896148002e-01 4.195195738968043320e-01 4.037193992896005446e-01 3.848042872006171011e-01 3.575176502158664005e-01 3.285850522724694800e-01
2.890343290068004833e-01 3.525777681221952120e-01 4.682164748649955688e-01 5.888084306389904654e-01 6.496994868391990918e-01 5.909774852302486225e-01 5.144005253098714592e-01 4.709313458741395397e-01 4.559645624292389399e-01 4.328824717779273246e-01 3.915897132258866487e-01 3.490482740587467769e-01
2.656377597397933110e-01 3.396445191035731836e-01 5.161981713609242739e-01 7.272518024087690769e-01 8.421662434412249265e-01 7.101650217794140962e-01 5.651551352952235430e-01 5.066660055650545891e-01 5.107543662079789826e-01 4.902804015778334801e-01 4.295405612821097119e-01 3.702153318189885245e-01
2.196929444414998933e-01 2.817405915936883054e-01 4.966689924255910937e-01 7.995436904757632357e-01 9.887831082855627063e-01 7.715310983673258072e-01 5.471677733880419003e-01 4.694359045194203550e-01 4.927037218485645353e-01 4.850800765174637652e-01 4.286905555924349076e-01 3.742525978262401520e-01
1.638912255919326433e-01 1.943427959555023288e-01 3.935529360547602162e-01 7.283435504732193033e-01 9.891011218557904661e-01 7.510223783344187609e-01 4.947576307357073322e-01 4.133335583800888946e-01 4.417467079113797657e-01 4.449202681807364890e-01 4.112077792847570468e-01 3.776081177130028443e-01
1.258003852836784842e-01 1.317137861187198389e-01 2.949673896987426991e-01 6.158453187464443257e-01 9.154659527863501234e-01 7.157385121586923304e-01 4.643745808684178744e-01 3.848392226832912932e-01 4.069463725496759721e-01 4.224013599865038548e-01 4.148091189005548851e-01 3.963859181861379422e-01
1.224416723825894338e-01 1.260565957081312138e-01 2.805885004412572159e-01 5.910137921636868796e-01 8.787620289575667210e-01 6.935613056830245426e-01 4.483116551421729712e-01 3.826525101035329612e-01 4.250328808721547946e-01 4.785871513937449695e-01 4.851654106577040215e-01 4.497147304915569133e-01
1.563930079279024221e-01 1.823302558715816368e-01 3.701861258546722544e-01 7.021937665089547087e-01 9.671605224000708878e-01 7.558882838943262739e-01 5.097445999563275931e-01 4.854832572428148807e-01 5.983975510169691203e-01 6.918879028054543134e-01 6.522655928115670410e-01 5.396013991845280966e-01
2.112967462907464899e-01 2.711276367521751052e-01 4.832661031759974413e-01 7.953935901724206170e-01 1.000000000000000000e+00 7.868389897282300760e-01 5.709111443946546238e-01 5.790046057204092378e-01 7.388338880854939950e-01 8.461653871263249416e-01 7.615772412682912940e-01 5.932941752303523275e-01
2.624026356603582633e-01 3.407065201954019851e-01 5.299532452671449345e-01 7.655540330902407264e-01 9.011127518877957154e-01 7.525320838960811720e-01 6.081764719150474230e-01 6.350021532136388425e-01 7.786791527267129531e-01 8.547728952021603765e-01 7.523211005295776799e-01 5.851621616345770160e-01
2.898165700137569911e-01 3.613333467206531480e-01 4.937530459455150011e-01 6.383118440700283891e-01 7.253466585591517024e-01 6.704070348286058634e-01 6.070938277140749406e-01 6.213590745834941531e-01 6.861313323763479355e-01 7.076843798199765612e-01 6.304795356510614068e-01 5.177233515213139903e-01
3.006688556235668774e-01 3.546656026202985035e-01 4.373948700901684195e-01 5.159743668085369217e-01 5.638109225212072362e-01 5.414860262232563670e-01 5.174349329594584157e-01 5.307976946042026745e-01 5.634456480941711920e-01 5.710162387980753929e-01 5.239547523923786532e-01 4.540737068105617502e-01
