1.582267874230767202e-01 1.677971198351052018e-01 1.864064126869935389e-01 2.288476820761757013e-01 2.758273018599104454e-01 3.224898463287605987e-01 3.370550918386757688e-01 3.341836448022982298e-01 3.209166704880262455e-01 3.016894710456294315e-01 2.816936406868302267e-01 2.579037693795348529e-01
1.474527785778309008e-01 1.549666397347031765e-01 1.748375406651618835e-01 2.385737755172794294e-01 3.182740150164831694e-01 4.084954665451288047e-01 4.358375574325466517e-01 4.274129035949018052e-01 4.016290928794958859e-01 3.704452868587449488e-01 3.351305897757653751e-01 2.948957090283759741e-01
1.328541020216749691e-01 1.352527446955979484e-01 1.492648596276215101e-01 2.278502808597574758e-01 3.371704773038325387e-01 4.786149797380157001e-01 5.233365460158223570e-01 5.267363504768991511e-01 5.036388550835363409e-01 4.657779799967030065e-01 4.087330433440661270e-01 3.413706819629837019e-01
1.123525528335189427e-01 1.033611398196157827e-01 1.008654894427660903e-01 1.693912955121951724e-01 2.780535947411374442e-01 4.585033857261004986e-01 5.456492441795208759e-01 6.072189529833442734e-01 6.220193659258471675e-01 5.875196120419184931e-01 5.007625701237524707e-01 3.966908904275463499e-01
9.542191117994124061e-02 7.654970398086204109e-02 6.330271993949825038e-02 1.157599158137163631e-01 2.065938401724042861e-01 3.944404396425805204e-01 5.355311403087654742e-01 7.055870036308330429e-01 7.866866704295065738e-01 7.383535056070857916e-01 6.046314135330361772e-01 4.519195089641818708e-01
8.160716244062760083e-02 5.583319869089895665e-02 3.772153580706419373e-02 7.019436295957706684e-02 1.412276787070748107e-01 3.330642111448097742e-01 5.363830253603578679e-01 8.338777465751564533e-01 9.879748071374304663e-01 9.019956973699396752e-01 7.044421873505485321e-01 4.986245688157013300e-01
7.352620262206363555e-02 4.336812299487117356e-02 2.523801045088700304e-02 4.801862742255844779e-02 1.217379871659722418e-01 3.250421087262493902e-01 5.065417943559725744e-01 8.201645321096516783e-01 1.000000000000000000e+00 9.077711200967806260e-01 7.041336403829169255e-01 4.962523094847691163e-01
7.654167038894238440e-02 4.667452699624329016e-02 3.272624532552841081e-02 6.779366189625722627e-02 1.962796405966386604e-01 4.791248988516685903e-01 5.952788936266480979e-01 8.248372112447851512e-01 9.416429829645333038e-01 8.355390049371502759e-01 6.484875653074791968e-01 4.653551804165065864e-01
9.060712682158371389e-02 6.673789698782216229e-02 6.578076692863128738e-02 1.396947545760220122e-01 3.546743060430033179e-01 7.094682642781882098e-01 7.080346532511799795e-01 7.796503374492631533e-01 7.887347833771138905e-01 6.903044130358494401e-01 5.523875106798268320e-01 4.154365311598224308e-01
1.118993159924274311e-01 1.004196110320534491e-01 1.199832106879971244e-01 2.304794777259676075e-01 4.726372013441189068e-01 7.929339339819198029e-01 7.181070484702649637e-01 6.805219152900292556e-01 6.175420830317943643e-01 5.314372302441204843e-01 4.418111184891158061e-01 3.541220149624393909e-01
1.330328662368965853e-01 1.349387301902769953e-01 1.698471279530129885e-01 2.830049386207663109e-01 4.785460664855523683e-01 7.215322746395758102e-01 6.707928634575026638e-01 6.038353897513158985e-01 5.117652254344284835e-01 4.327085290113960037e-01 3.676773291468732330e-01 3.086420143068807076e-01
1.529018390322099130e-01 1.638077400061747624e-01 1.999891719925728784e-01 2.829605177281377948e-01 3.999378707029951352e-01 5.368037440381656644e-01 5.153290306083114780e-01 4.757149994024387207e-01 4.117253373959554597e-01 3.566987313922286296e-01 3.139238445596740368e-01 2.751756311550397349e-01
