1.528277594993801395e-06 5.192766333610225189e-08 1.893500576019662314e-06 1.282756685744414867e-05 3.802797095776434512e-05 7.396590803943678806e-05 1.024661250557074119e-04 1.022727392631501796e-04 7.382866806779919970e-05 3.895739407132084941e-05 1.500759811207050028e-05 3.910911948394983154e-06
5.690590348530902803e-06 2.046096202670445396e-06 1.759683505377774366e-07 1.102882250480439805e-05 5.030978798651000202e-05 1.191213985146473073e-04 1.786462246790866931e-04 1.734360225304923213e-04 1.092668468621437995e-04 4.476305377509362911e-05 1.129130738451380203e-05 1.102206014743644544e-06
1.845879483495185570e-05 1.387836255353713575e-05 3.840970989060972664e-06 2.311812595487829663e-06 4.533790321734719052e-05 1.559810359185938603e-04 2.623663697153487645e-04 2.391910179554416116e-04 1.176491656873798839e-04 2.846659125316183564e-05 1.502524564506884179e-06 1.148544109122724608e-06
4.546461026796268695e-05 5.019159863489259377e-05 3.722866870909747120e-05 7.188806698653577446e-06 1.404600949777296066e-05 1.332430987306037823e-04 2.667397487138083948e-04 2.066665166583140484e-04 5.624918057028354822e-05 6.381085635488955772e-07 9.167698245954047727e-06 1.924580264391353857e-05
8.624191644419673783e-05 1.221192033757231236e-04 1.381665208744873186e-04 9.070163062626339237e-05 8.269377106968270189e-06 3.732287753857914880e-05 1.194429460675751234e-04 5.002741431832889301e-05 1.529199953285013507e-06 5.184886706334878160e-05 8.072380115102905491e-05 6.954442295147971733e-05
1.218619836150122525e-04 1.991659528781330687e-04 2.753459599763243720e-04 2.546931154207973864e-04 9.762079301355935056e-05 9.969182139282488340e-07 5.658767420093204024e-06 1.161214042367565442e-05 1.338413273220868829e-04 2.315368870546842235e-04 2.027769695961445821e-04 1.328644894618277923e-04
1.211062526922372813e-04 2.018473617159466989e-04 2.817746767182719033e-04 2.548154324539589062e-04 9.096617336149790984e-05 1.759445148892493335e-06 2.178464605300419097e-08 5.695201611543208810e-05 2.356745428287894124e-04 3.164104940707853026e-04 2.497567098495486197e-04 1.558559237564338315e-04
8.033684041359971249e-05 1.165377485414014830e-04 1.270008307626599149e-04 6.402342482635385752e-05 4.525650877747034151e-08 4.789127669814456650e-05 3.521086793355726965e-05 5.889770988037034109e-06 1.105906987709185253e-04 1.919454895827779162e-04 1.743342494148238922e-04 1.210058224439666065e-04
3.327440542167985017e-05 3.242163082045841014e-05 1.339556877119968508e-05 3.025977512251346515e-06 9.337270354364621955e-05 2.225335041375559389e-04 1.591222881808721629e-04 2.196444093398450668e-05 9.685695964094896958e-06 5.679510935616544743e-05 7.628060038855001448e-05 6.691778905614764717e-05
6.863152384898464638e-06 1.485900704475482842e-06 4.155204217531335286e-06 5.715345586035633959e-05 1.911230080173796403e-04 2.892912159862046756e-04 2.127377221459152569e-04 6.966128639037676867e-05 3.793625703008954561e-06 6.103988873781767472e-06 2.160194764716327106e-05 2.771723384356344927e-05
6.660171127445131451e-08 2.598142451110441761e-06 2.289508184947011693e-05 8.277827776986106665e-05 1.746790745488963385e-04 2.221976858348730923e-04 1.703559411138370254e-04 7.722326552604738667e-05 1.732311048801506547e-05 2.632181294244045741e-07 3.170454853749061721e-06 8.502511112409475192e-06
1.406779908229343685e-06 8.791992681131694862e-06 3.006503073594996982e-05 7.092986539247789072e-05 1.185774341484354907e-04 1.380160615402035713e-04 1.107326791310097257e-04 6.104391679591216824e-05 2.199188939722237734e-05 3.817303489226602615e-06 1.073787273172800452e-09 1.590995998134572552e-06
