5.979064063349545973e-07 3.669807470384721085e-07 1.316433258909841872e-07 8.369433554763655198e-10 1.838536899021646905e-07 1.069861178284577564e-06 3.021613667091229820e-06 5.693484790964346888e-06 7.889460355168746635e-06 8.871258702562495515e-06 8.847270833083522903e-06 8.189030010708228902e-06
1.776490029761700301e-06 1.330418529553561212e-06 7.868265855381784886e-07 3.359194185433228910e-07 6.520016585755670081e-08 2.501130823196012514e-08 5.781166663741136150e-07 2.276795032160447665e-06 4.712614106200567790e-06 6.845724343680334590e-06 8.110242887367123679e-06 8.307053099166380843e-06
2.806292249658660307e-06 1.847813315182967198e-06 7.699325058624668346e-07 2.029578838786607959e-07 2.017786241824989485e-07 8.679728466142031347e-07 1.676804556742104401e-06 7.109834216693552397e-07 9.921767973519182436e-08 2.575421758101590048e-06 6.429259555880707100e-06 8.718172245814371176e-06
3.961432218565410238e-06 1.909970092908773456e-06 6.829417684646098079e-08 7.429994785456986817e-07 4.278393748762778224e-07 3.145460848898637221e-06 2.381624713283381014e-05 3.303354697216464404e-05 1.359971297783504357e-05 2.748222983240104243e-07 3.398456039430420252e-06 8.596824607284089356e-06
5.531030596073941412e-06 1.766529347852215720e-06 8.928147257039860226e-07 1.453257491909499958e-05 1.865602047340848314e-05 1.945974768095374836e-07 6.402140211842018873e-05 1.356288164863866355e-04 7.647894186053765030e-05 9.686668838061700186e-06 1.111756460296552290e-06 8.293744179078315140e-06
7.562631784798484741e-06 1.923120064866193890e-06 4.530350345765669126e-06 5.485058736471297046e-05 1.001913812787801853e-04 1.835807385173208523e-05 5.258105921580272929e-05 2.044797293423724987e-04 1.373661831051964366e-04 2.223319186503796533e-05 2.939000463174045397e-07 7.786643775171615855e-06
9.329397775361682291e-06 2.500854150461941670e-06 6.526757140519624943e-06 8.799771037836911624e-05 1.999735461168769990e-04 9.467386206431106907e-05 5.666883561985330438e-06 1.274730659565639316e-04 1.099720602779026611e-04 2.017218724073642405e-05 1.599849976285022340e-07 6.666609682171907046e-06
1.010347097553280593e-05 3.538513167268830145e-06 3.325064024990697447e-06 6.485439567965429694e-05 1.713109129185674947e-04 1.220163682575820945e-04 5.055245536856124483e-06 2.962094864857680476e-05 4.047501130856516954e-05 8.194765602496047302e-06 3.000729173060148519e-07 5.087786270613236794e-06
9.993266776503884939e-06 5.200269596748257294e-06 3.115470282230702421e-08 1.777339549999341277e-05 6.012798241751006988e-05 5.708683522126372804e-05 1.105340008467433797e-05 1.203455083152857268e-06 5.306689483126287125e-06 7.933899368567349871e-07 8.109472493038569949e-07 3.829229809216250621e-06
9.541864942440643645e-06 7.228466370044119507e-06 2.338589414581467231e-06 1.215987591311102994e-07 4.739159993633690244e-06 7.768078459767690632e-06 3.312216846678246534e-06 1.516742808605605353e-07 1.437502042946369653e-08 1.405857682061721517e-07 1.327588729068245326e-06 2.867702990279053023e-06
8.688333778277124430e-06 8.363141330327462326e-06 6.420734324714685523e-06 3.489204791739019410e-06 1.069393784438520164e-06 8.132066911744870944e-08 1.759545218876484740e-08 6.745292991901130151e-08 1.792459419878187568e-07 5.671879772666126784e-07 1.279511315433277105e-06 1.998913797171287432e-06
7.376183568789566312e-06 7.920061809892062535e-06 7.731341496172473442e-06 6.588547037455823109e-06 4.540435737588052742e-06 2.219566474459323134e-06 6.199574878205739048e-07 3.500139238547449956e-08 7.464705318748182291e-08 4.008033359395878834e-07 8.420999529976444989e-07 1.239855953069395474e-06
