index,filename,atom_count,iou,dice,planarity_pca,planarity_rms,rmsd
34,138191,tensor(6),0.4152941107749939,0.5868661403656006,99.99999983846072,99.99598080517758,8.424034151498707e-05
35,138477,tensor(17),0.6965683102607727,0.8211497664451599,99.99416587607266,99.23616334748662,0.02014303056970387
36,13854,tensor(12),0.7007672786712646,0.8240601420402527,99.99999899658327,99.98998293087709,0.00021012143391449577
37,138764,tensor(18),0.3680672347545624,0.538083553314209,99.99994034835453,99.92276549926416,0.002341950845052857
38,140063,tensor(3),0.05500982329249382,0.10428305715322495,100.0,100.0,0.0
39,14271,tensor(13),0.6945736408233643,0.819762110710144,99.9999956324835,99.97910139551927,0.0005255947945944691
40,142862,tensor(5),0.7036290168762207,0.8260354995727539,99.99999551679942,99.97882642972988,0.0002482896512637878
41,14312,tensor(19),0.5277777910232544,0.6909090876579285,99.99999811582275,99.9862734662137,0.0003643791833007423
42,143942,tensor(11),0.47805267572402954,0.6468682289123535,99.9999958983099,99.97974736990004,0.00042921151949760973
43,144586,tensor(9),0.6254143714904785,0.7695445418357849,99.99998849088075,99.96607490518358,0.0006343495228411316
44,144853,tensor(12),0.786678671836853,0.8806045055389404,99.99999357989209,99.97466206733586,0.0005047502445168924
45,145406,tensor(9),0.3036971688270569,0.4659014046192169,99.99998386536048,99.95983204991406,0.0008234056381364288
46,145813,tensor(12),0.7653880715370178,0.8671045899391174,99.9999588861964,99.93587994034078,0.0013450281292397008
47,146494,tensor(26),0.5663301944732666,0.7231300473213196,99.99576300498768,99.34906417050496,0.025203558444274472
48,146529,tensor(19),0.6263679265975952,0.7702659368515015,99.9999969216462,99.98245476162734,0.0004969130566316428
49,150664,tensor(21),0.16763006150722504,0.2871287167072296,99.99997189106512,99.9469821324521,0.0015223497237871904
50,151091,tensor(16),0.7040618658065796,0.8263337016105652,99.99999530632324,99.978335104478,0.0005868241764274748
51,152422,tensor(18),0.5782383680343628,0.7327643036842346,99.99980981173556,99.86209110755266,0.0037150600037842013
52,153168,tensor(21),0.7516372799873352,0.858211100101471,99.9999630150862,99.93918476549054,0.0019488685333862875
53,154722,tensor(28),0.6878612637519836,0.8150684833526611,99.99998408201989,99.96010265340557,0.001427924355091352
54,156141,tensor(15),0.5768749713897705,0.7316686511039734,99.99998166692764,99.9571828588928,0.0011109301310481576
55,157149,tensor(26),0.5671371817588806,0.7237875461578369,99.99999542559614,99.9786121434829,0.0007784457065233473
56,16463,tensor(17),0.541557788848877,0.7026110291481018,99.99998078489737,99.95616496115399,0.0013285414048969239
57,171547,tensor(9),0.6365688443183899,0.7779310345649719,99.998245232348,99.58109685550951,0.009261362251022288
58,17274,tensor(18),0.2907079756259918,0.45046281814575195,99.99867582855771,99.63610592518862,0.011674349490725502
59,176953,tensor(27),0.7651245594024658,0.8669354915618896,99.99999536535316,99.97847176953468,0.0007269725276656864
60,185309,tensor(26),0.7350221276283264,0.8472769260406494,99.99999784024526,99.98530389581552,0.0004826457111469616
61,187605,tensor(28),0.5192497372627258,0.6835607290267944,99.99895548124056,99.67680815762736,0.0112409676872129
62,188244,tensor(15),0.3617250621318817,0.5312747359275818,99.99996516399744,99.9409779577577,0.0014593666789257005
