timestamp, name, utilization.gpu [%], utilization.memory [%], temperature.gpu
2025/06/12 01:29:44.467, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:29:46.467, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:29:48.468, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:29:50.468, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:29:52.468, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:29:54.469, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:29:56.469, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:29:58.469, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:30:00.470, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:30:02.470, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:30:04.470, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:30:06.470, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:30:08.471, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:30:10.471, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:30:12.471, NVIDIA A100-SXM4-80GB, 5 %, 0 %, 30
2025/06/12 01:30:14.471, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:30:16.472, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:30:18.472, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:30:20.472, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:30:22.472, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:30:24.473, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:30:26.473, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 31
2025/06/12 01:30:28.473, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:30:30.473, NVIDIA A100-SXM4-80GB, 55 %, 1 %, 33
2025/06/12 01:30:32.473, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 31
2025/06/12 01:30:34.474, NVIDIA A100-SXM4-80GB, 51 %, 1 %, 30
2025/06/12 01:30:36.474, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 31
2025/06/12 01:30:38.474, NVIDIA A100-SXM4-80GB, 55 %, 1 %, 31
2025/06/12 01:30:40.474, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 32
2025/06/12 01:30:42.475, NVIDIA A100-SXM4-80GB, 56 %, 1 %, 31
2025/06/12 01:30:44.475, NVIDIA A100-SXM4-80GB, 100 %, 38 %, 36
2025/06/12 01:30:46.475, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 31
2025/06/12 01:30:48.475, NVIDIA A100-SXM4-80GB, 100 %, 36 %, 37
2025/06/12 01:30:50.476, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 31
2025/06/12 01:30:52.476, NVIDIA A100-SXM4-80GB, 100 %, 13 %, 35
2025/06/12 01:30:54.476, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 31
2025/06/12 01:30:56.476, NVIDIA A100-SXM4-80GB, 57 %, 1 %, 31
2025/06/12 01:30:58.477, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 32
2025/06/12 01:31:00.477, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 31
2025/06/12 01:31:02.477, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:04.477, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:06.477, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:08.478, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:10.478, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:12.478, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:14.478, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:16.479, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:18.479, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:20.479, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:22.479, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:24.480, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:26.480, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:28.480, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:30.480, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:32.480, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:34.481, NVIDIA A100-SXM4-80GB, 71 %, 5 %, 32
2025/06/12 01:31:36.481, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 31
2025/06/12 01:31:38.481, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:40.481, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
