3.537876583735114085e-04 3.793953685493689563e-04 4.111117597465284673e-04 4.397056178909544179e-04 4.659393889388314036e-04 4.820218441828199598e-04 4.871647132136478083e-04 4.786562144620006140e-04 4.555428633561243003e-04 4.215602715428097449e-04 3.911256693751296318e-04 3.625543891629188077e-04
3.792811889133352547e-04 4.181752442778360911e-04 4.704813924659004059e-04 5.184272026825066442e-04 5.616193071019578683e-04 5.858748292397956536e-04 5.943888853453424504e-04 5.816557079180546212e-04 5.434181702968945808e-04 4.850912095475503672e-04 4.368641653063110356e-04 3.930908745454806492e-04
4.088645505600417779e-04 4.636906602915824788e-04 5.414610592399029393e-04 6.061332067261028349e-04 6.567474648369056806e-04 6.781715426140575093e-04 6.906755768956737793e-04 6.862416006019480359e-04 6.426252922217585853e-04 5.588747648095916372e-04 4.921651840132343662e-04 4.291668407935144867e-04
4.393872893973144482e-04 5.104526105780899303e-04 6.113045706536042456e-04 6.699022189880269283e-04 6.898267548402726903e-04 6.697896203383651558e-04 6.696747301486585336e-04 6.960884268956089036e-04 6.933952627453055179e-04 6.162815838600407088e-04 5.481308941629434205e-04 4.670469096159824036e-04
4.696332143290761962e-04 5.578463148723855148e-04 6.770387622449917670e-04 6.968283550320801545e-04 6.421259710136923132e-04 5.562760127352204013e-04 5.372392939744784516e-04 6.129119446160291151e-04 6.950376115302896434e-04 6.584597141134577308e-04 6.038798465942999631e-04 5.047302976842699216e-04
4.897188479968668344e-04 5.894319291319937435e-04 7.140444710964597439e-04 6.738839503693046414e-04 5.345189599508301916e-04 3.949836187315061979e-04 3.641671102718545662e-04 4.824968842660114980e-04 6.520304924788374989e-04 6.716836674661198769e-04 6.390805289497044446e-04 5.293244407202896519e-04
4.954266998167992193e-04 6.007825795777056071e-04 7.307519921213658258e-04 6.762587420730826722e-04 5.163975614350358682e-04 3.621487570871755198e-04 3.310610618017931282e-04 4.543042403694292145e-04 6.365796334207243648e-04 6.684938917465000317e-04 6.396630504631168170e-04 5.307578668349370284e-04
4.820885665510968180e-04 5.808325600119702663e-04 7.087095201401042398e-04 6.954435967783101618e-04 5.958056307661571118e-04 4.792720378164574187e-04 4.529177208520367539e-04 5.495937847301035108e-04 6.729851759607680594e-04 6.616835687300997313e-04 6.112322057461929423e-04 5.104317902897840186e-04
4.543907500292264888e-04 5.369422918007615017e-04 6.503029285484310251e-04 6.903904115582340344e-04 6.814673792745389123e-04 6.341797922851586094e-04 6.177145636159309464e-04 6.629686281233456531e-04 6.981754107726766048e-04 6.368967035600866773e-04 5.647374160765581330e-04 4.771502289787054327e-04
4.226687439067733799e-04 4.873365947415111369e-04 5.801027059961577853e-04 6.478819823402453887e-04 6.972504434556049810e-04 7.045319020184471256e-04 6.951558720658391729e-04 6.898391491073170220e-04 6.632229989582211433e-04 5.840577304642263464e-04 5.110367192680903775e-04 4.406507474583425121e-04
3.899947192035327814e-04 4.361826742551025622e-04 5.004134002131902870e-04 5.564966589218407755e-04 6.060287495659321018e-04 6.267127912274472485e-04 6.244027546299157688e-04 6.059706539042839651e-04 5.704467538380068349e-04 5.089615599494932887e-04 4.540463837188033099e-04 4.038679554951859303e-04
3.619892833055182659e-04 3.931245353203101736e-04 4.339288340937767232e-04 4.705391706995401308e-04 5.032031500429935732e-04 5.192441268450076735e-04 5.187541664711882482e-04 5.033710214570758781e-04 4.775804701278575605e-04 4.391584951671458244e-04 4.043150174497475192e-04 3.715756023547288865e-04
